NCO_Code,Job_Title
7321.0600,Stereotype Caster
7321.0700,Electrotyper
7321.0800,Lithographic Artist
7321.0801,Circuit Imaging Operator
7321.0802,Circuit Imaging Operator – Photo Imaging
7321.0900,"Retoucher, Lithographic"
7321.1000,Mounter/Mounting Machine Operator/CNC
7321.1200,"Cameraman, Photomechanical"
7321.1300,Microstat Cameraman
7321.1400,Photostat Camera Operator/Photocopier
7321.1500,"Transferor, Photomechanical"
7321.1600,Etcher Photo Engraving
7321.1700,"Barman, Lino Machine"
7321.9900,"Pre-Press Technicians, Others"
7322.0200,Lino Operator
7322.0300,Mono Operator
7322.0400,Mono Caster
7322.0500,Type Caster
7322.0600,"Maker -Up, Photo Type Setting"
7322.0700,Photo Type Setting Machine Operator
7322.0800,Type Dresser
7322.0900,"Roller Maker, Paper Printing"
7322.1000,Braille – Duplicating Machine Operator
7322.1100,"Stencil Cutter, Silk Screen Printing"
7322.1200,Silk Screen Printer
7322.1300,Printing Jobber
7322.1400,Colour Maker (Textile Product)
7322.1500,Precision Printing Worker
7322.1600,Frontman
7322.1700,"Pressman (Flatbed, Letter Press)"
7322.1800,"Machineman, Hand Printing"
7322.1900,"Machineman, Automatic Printing"
7322.2000,"Machineman, Rotary Printing"
7322.2100,"Machineman, Offset Printing"
7322.2200,"Machineman, Direct Lithographic Printing"
7322.2300,"Pressman, Roto  Gravure"
7322.9900,"Printers, Others"
7323.0100,Book Binder
7323.0200,Map and Chart Mounter
7323.0300,Book Mender
7323.0400,Book Binding Worker
7323.9900,"Book Binders and Related Workers, Other"
7411.0100,"Electrician, General"
7411.0101,Access Controls Installation Technician
7411.0102,CCTV Installation Technician
7411.0200,Electrician (Mines)
7411.0301,"Wireman, Light and Power"
7411.0500,"Meter Sealer, Electrical"
7411.0600,"Electrician, Stage and Studio"
7411.9900,"Building and Related Electricians, Other"
7412.0100,"Mechanic, Precision Instrument, Electrical"
7412.0101,Automation Specialist
7412.0102,In-Circuit Testing Machine Operator
7412.0103,Automated Optical Inspection Operator
7412.0104,Bare Board Testing Operator
7412.0200,Electrical Fitter
7412.0201,Fitter – Electrical and Electronic Assembly
7412.0202,Mechanical Fitter
7412.0203,Fitter Electrical Assembly
7412.0300,"Adjuster, Relays"
7412.0400,Armature Winder
7412.0500,"Coil Winder, Machine"
7412.0600,"Electrician, Aircraft"
7412.0701,"Electrician, Automobile"
7412.0801,Maintenance Assistant/Helper
7412.0901,Potting and Curing Operator
7412.1001,Mechanical Fitter – Control Panel
7412.1002,Site Engineer – Control Panel
7412.9900,"Electrical Mechanics and Fitters, Other"
7413.0100,"Lineman, Light and Power"
7413.9900,"Electrical Line Installers, Repairers and"
7419.0100,Senior Functioner (Telephone Equipment
7419.0200,Junior Functioner (Telephone Equipment
7419.0300,Wiring Inspector and Bank Tester
7419.0400,"Inspector, Assembly (Telephone Equipment"
7419.0500,Battery Servicing Man
7419.0600,"Operator, Impregnation Plant (Telephone"
7419.9900,Electrical and Electronic Equipment
7421.0100,"Electronics Fitter, General"
7421.0101,Fitter  Electronic Assembly
7421.0300,Electronic Mechanic
7421.0401,Field Technician: Air -Conditioner
7421.0501,Field Technician: Refrigerator
7421.0601,Field Technician: Washing Machine
7421.0701,Field Technician: Other Home Appliances
7421.0801,Field Technician: UPS and Inverter
7421.0901,Field Technician: Digital Camera
7421.1001,Field Engineer – RACW
7421.1101,Repair Assistant: Switches
7421.1201,Auto -Tester Capacitor
7421.1202,Testing Technician
7421.1301,TV Repair Technician
7421.1302,Field Engineer TV
7421.1401,Solar Panel Installation Technician
7421.1402,Solar Photo Voltaic System Installation
7421.1403,PV System Installation Engineer
7421.9900,"Electronic Fitters, Mechanics and Servicers,"
7422.0100,Installation Mechanic
7422.0200,Maintenance Mechanic
7422.0201,Fault Management Engineer
7422.0202,Grass Root Telecom Provider (GRTP)
7422.0203,Handset Repair Engineer (Level II)
7422.0204,Infrastructure Engineer
7422.0400,"Lineman, Telephone and Telegraph"
7422.0600,"Fault Controller, Telephones"
7422.0700,Carrier Attendant (Telephone) and
7422.0800,Cable Jointer
7422.0801,Optical Fibre Technician
7422.0802,Optical Fibre Splicer
7422.0900,Radar Mechanic
7422.1000,X-Ray Mechanic
7422.1001,Installation and Service Engineer
7422.1100,Television Installation Man
7422.1200,Cable Television Installer
7422.1201,Set-Top Box Installer/Service Technician
7422.1202,DTH Set -Top Box Installer and Service
7422.1203,DAS Set -Top Box Installer and Service
7422.1300,Television Service and Repairman
7422.1302,Television Repair Technician
7422.1400,Radio Technician (Radio Manufacturing)
7422.1500,Radio Mechanic
7422.1600,"Radio Craftsman, Installation"
7422.1700,"Radio Craftsman, Maintenance"
7422.1801,Site Surveyor/R F Site Surveyor
7422.1901,Assembly Line Operator
7422.2001,Field Technician: (Computing and
7422.2002,Installation (Computing and Peripherals)
7422.2101,Field Technician: (Networking and Storage)
7422.2201,Test and Repair Technician
7422.2301,Smartphones Repair Technician
7422.3001,Tower Technician
7422.9900,Information and Communications
7511.0100,Butcher
7511.0200,Slaughterer
7511.0300,Sausage Maker
7511.0400,Briner
7511.0500,Pickler (Meat Product)
7511.0600,Shactor
7511.9900,"Butchers, Fishmongers and Related Food"
7512.0100,Baker (Baking Products)
7512.0200,Mixing Machine Attendant
7512.0300,Ovenman (Bakery Products)
7512.0400,Sweet Meat Maker
7512.0500,Candy Maker
7512.0600,Panman  (Confectionery)
7512.0700,"Plate Worker, Confectionery"
7512.0800,Chocolate Maker
7512.0900,Conche Operator (Sugar & Confectionery)
7512.1000,Yeast Maker (Beverage)
7512.9900,"Bakers, Pastry Cooks and Confectionery"
7513.0100,"Dairy Worker, General"
7513.0200,Separator Man
7513.0300,Butter Maker
7513.0400,Cheese Maker
7513.0500,Ice-Cream Maker
7513.9900,"Dairy Products Makers, Others"
7514.0100,Oil Expeller Man
7514.0200,"Oil Crusher Operator, Animal -Driven"
7514.0300,"Grinder, Hand (Food Grain)"
7514.0400,"Pounder, Hand (Food Grain)"
7514.0500,Parcher (Food Grain)
7514.0600,"Washing Machine Attendant, Cleaner (Food"
7514.0700,"Cook, General (Food Canning and"
7514.0800,Condiment Maker (Food Canning &
7514.0900,Cannery Worker (Can & Preservation)
7514.1000,Pickler (Can & Preservation)
7514.1100,"Preservative Filler, Machine (Can &"
7514.9900,"Fruits, Vegetables and Related Preservers,"
7515.0100,Tea Taster
7515.0200,Liquor Taster
7515.0300,Taster (Food)
7515.0400,"Grader, Meat"
7515.9900,"Food and Beverage Tasters and Graders,"
7516.0100,Tobacco Curer
7516.0200,Tobacco Grader
7516.0300,"Blender, Tobacco"
7516.0400,"Conditioner, Tobacco"
7516.0500,Cigar or Cheroot Roller
7516.0600,Cigar or Cheroot Roller Helper
7516.0700,Bidi Maker
7516.0800,"Furnace Man, Bidi"
7516.0900,Bidi Checker
7516.1000,Snuff Maker
7516.1100,Chewing Tobacco Maker
7516.9900,Tobacco Preparers and Tobacco Products
7521.0100,"Kiln Operator, Wood"
7521.0200,"Impregnator, Wood"
7521.0300,Wood Bender
7521.0400,Wood Treater
7521.0500,Grader (Wood Working)
7521.9900,"Wood Treaters, Other"
7522.0100,"Furniture Maker, Wood"
7522.0200,Cabinet Maker
7522.0600,"Body Builder, Automobile"
7522.0700,"Coach Builder, Railway"
7522.0800,"Body Builder, Other Vehicles"
7522.0900,Wood Marker
7522.1000,"Pattern Marker, Wood"
7522.1100,Cooper
7522.1200,"Wood Carver, Hand"
7522.1300,"Inlayer, Wood"
7522.1400,"Toy Maker, Wood"
7522.1500,"Pith Worker, Wood"
7522.1600,Picture Frame Maker
7522.1800,"Sports Goods Maker, Wood"
7522.1900,Wood Lacquerer
7522.2000,Wood Polisher
7522.2100,Paper Board Maker
7522.9900,"Cabinet Makers and Related Workers, Other"
7523.0100,"Wood Machinist, General"
7523.0200,"Wood  Turner, Machine"
7523.0300,"Wood, Turner Hand"
7523.0400,Shaper Wood
7523.0500,"Router, Wood"
7523.0600,"Planer, Wood"
7523.0700,Four Cutter
7523.0800,"Wood Sawyer, Hand"
7523.0900,"Moulder, Wood"
7523.1000,Mortiser Operator
7523.1100,Tennoning Machine Operator
7523.1200,Jointer Machine Operator
7523.1300,Driller Wood
7523.1400,Dowell Machine Operator
7523.1500,Wood Wool Machine Operator
7523.1600,"Wood Carver, Machine"
7523.1700,Fret Saw Machine Operator
7523.1800,Sander Operator
7523.9900,Wood Working Machine Setters and Setter
7531.0100,"Tailor, General"
7531.0101,Sampling Tailor
7531.0200,Dressmaker/Ladies Dressmaker
7531.0300,Coat Maker
7531.0400,Trouser Maker
7531.0500,Shirt Maker
7531.0700,"Hat Maker, General"
7531.0900,Cap Maker
7531.1000,Wig Maker
7531.1200,"Tailor, Fur"
7531.1300,"Pattern Maker, Fur"
7531.1400,"Grader and Matcher, Fur"
7531.1500,"Cutter, Fur"
7531.1600,"Nailor, Fur"
7531.9900,"Tailors, Dressmakers, Furriers and Hatters,"
7532.0100,Designer (Garment)
7532.0200,"Designer, Leather Articles"
7532.0300,Case Finisher (Leather Product)
7532.0500,"Frame Maker, Cap"
7532.0600,Master Cutter (Garment)
7532.0700,"Cutter, Hand (Textile Product)"
7532.0900,"Cutter, Machine (Textile Product)"
7532.0901,Garment Cutter (CAM)
7532.0902,"Advance Pattern Maker, Garment"
7532.0903,Layerman
7532.1000,"Cutter, Garment (Leather)"
7532.1001,"Cutter, Goods and Garments (Leather)"
7532.1100,"Cutter, Gloves (Leather)"
7532.1200,Button Hole Maker
7532.1300,Cutter Tent
7532.9900,Garment and Related Pattern Makers and
7533.0100,"Sewer, Hand"
7533.0201,"Hand Embroiderer, General"
7533.0300,"Hand Embroiderer, Zari/Hand Embroider,"
7533.0600,Darner
7533.0700,"Sewer, Tent (Hand)"
7533.0800,Umbrella Maker
7533.0900,Umbrella Examiner
7533.1000,Sail and Awning Maker
7533.1100,"Tailor, Tent (Machine)"
7533.1200,Doll Maker
7533.9900,"Sewers, Embroiderers and Related Workers,"
7534.0100,"Upholsterer, Furniture"
7534.0200,"Upholsterer, Orthopaedic Appliances"
7534.0300,"Upholsterer, Vehicle"
7534.0400,Cushion Maker
7534.0500,Mattress Maker (Spring)
7534.9900,"Upholsterers and Related Workers, Other"
7535.0100,"Sorter, Hides and Skin"
7535.0200,Flayer
7535.0300,"Lime Pitman, Leather"
7535.0400,"Dehairer, Hand"
7535.0500,"Flesher, Hand"
7535.0600,Delimer
7535.0700,"Scudder, Hand"
7535.0900,"Fluffer, Hand"
7535.1000,"Staker, Hand"
7535.1100,Bark Pitman (Tanning)
7535.1200,Drum Man (Tanning)
7535.1300,"Leather, Currier"
7535.1400,"Dyer, Leather"
7535.1500,"Embosser, Leather"
7535.1600,"Seasoner, Leather"
7535.1700,"Pelt Dresser, General"
7535.1800,Pelt Grader
7535.1900,Pelt Flesher
7535.2000,Pelt Plucker and Trimmer
7535.2100,"Pelt Dyer, Hand"
7535.2200,"Pelt, Stitcher"
7535.9900,"Pelt Dressers, Tanners and Fell Mongers,"
7536.0100,"Shoemaker, Hand"
7536.0200,"Shoemaker, Orthopaedic"
7536.0300,"Shoe Repairer, Cobbler/Shoemaker Cobbler"
7536.0400,Pattern Maker (Footwear)
7536.0500,"Cutter, Hand"
7536.0600,"Skiver, Hand (Footwear)"
7536.0800,"Laster, Hand"
7536.1200,Counter Moulder
7536.1500,"Sole Stitcher, Hand"
7536.1600,"Heel Attacher, Hand (Footwear)"
7536.1700,"Trimmer, Hand"
7536.1800,Harness Maker
7536.1900,Saddler
7536.2000,"Leather Cutter, Hand"
7536.2100,"Stitcher, Hand"
7536.2200,"Assembler, Hand"
7536.2300,Suitcase Maker
7536.2400,Purse Maker
7536.2500,Whip Maker
7536.2600,Belt Maker
7536.2700,Horn Comb Maker (Hand)
7536.9900,"Shoemaker and Related Workers, Other"
7541.0100,"Diver, Pearl"
7541.0200,"Diver, Chank"
7541.0300,Coral Breaker
7541.0400,Shell Gatherer
7541.0500,Seaweed Gatherer
7541.0600,Dress  Diver
7541.0700,Skin Diver
7541.9900,"Underwater Divers, Other"
7542.0100,Shotfirer
7542.0101,Person Handling Explosives
7542.0200,Safety Lamp Checker
7542.0300,"Cobber, Mica"
7542.0400,"Sickle Dresser, Mica"
7542.0500,"Screener, Mica"
7542.0600,"Knife Dresser, Mica"
7542.0700,"Film Splitter, Mica"
7542.0800,Deep Cell Attendant
7542.9900,"Shotfirers  and Blasters, Other"
7543.0101,Cloth Examiner/Fabric Checker
7543.0201,QC Executive – Sewing Line
7543.0202,Quality Assessor
7543.0300,"Examiner, (Footwear)/Quality Controller"
7543.0301,Measurement Checker
7543.0302,Inline Checker
7543.0400,"Examiner, Dry Cleaning/Fabric Inspection"
7543.0500,"Examiner, Wood Working"
7543.0701,Incoming QC Technician
7543.0702,Final Product QC Technician
7543.0801,Functional Tester
7543.0802,Performance Tester
7543.0803,Reliability Tester
7543.0804,Safety Testing Technician
7543.0901,Functional Tester – Medical Devices
7543.1001,Functional Tester – RAC
7543.1002,Functional Tester – TV
7543.1003,Safety Testing Technician – TV
7543.1004,Safety Testing Technician – RACW
7543.1005,Performance Tester – RACW
7543.1006,Performance Tester – TV
7543.1101,Testing Technician
7543.2001,"Quality Inspector – Forged, Casted or"
7543.3001,Quality Control Inspector – Calendering
7543.3002,Quality Control Inspector – Dimension
7543.3003,Quality Control Inspector – Extrusion
7543.3004,Quality Control Inspector – Statistical
7543.3005,Quality Control Inspector – Visual
7543.4001,Factory Compliance Auditor
7543.5001,Sampling Co -Ordinator
7543.9900,"Product Graders and Testers, Others"
8111.0100,"Miner, Coal Cutting Machine"
8111.0200,"Driller, Machine"
8111.0300,Wagon Driller
8111.0400,Diamond Driller
8111.0401,Rig Mouted Drill Operator
8111.0500,Pick Miners
8111.0600,"Miner, Metal"
8111.0700,"Miner, Mica"
8111.0800,"Miner, Coal"
8111.0900,"Quarryman, Stone/Quarryman, Non -Metal"
8111.1000,"Quarryman, Other"
8111.1100,Main Header Colliery
8111.1200,"Stone Cutter, Mines"
8111.1300,"Roof Bolter, Mining"
8111.1400,Mine Cutting and Channelling Machine
8111.1500,"Timberman, Mines"
8111.1600,"Creeperman, Colliery"
8111.1700,Stowing Worker
8111.1800,"Packer, Rock"
8111.1900,"Sampler, Mining/Sampler Metal/Non -Metal"
8111.2000,"Groove Cutter, Mining"
8111.2100,Bratticeman
8111.2200,"Driller, Hand"
8111.2300,Shaft Worker
8111.2400,Banksman
8111.2500,Jackman
8111.2600,"Scraper Driver, Mines"
8111.2601,Sprinkler and Other Vehicle Driver
8111.2700,"Shovel Operator, Mines"
8111.2800,"Trammer, Mines"
8111.2901,Wire Saw Operator
8111.9900,"Mines, Quarrymen and Related Workers,"
8112.0100,"Crusher Operator, Mineral"
8112.0200,Pulveriser Operator
8112.0300,Stamp Mill Operator
8112.0400,Cynideman
8112.0500,Precipitator
8112.0600,Washing Plant Operator
8112.0700,"Stone Sawyer, Machine"
8112.0800,"Stone Cutter, Machine"
8112.0900,"Stone Polisher, Machine"
8112.1000,"Pipe Machineman, Stoneware"
8112.1100,"Thread Cutting Machine Operator,"
8112.1200,Cone Operator (Mine & Quarry)
8112.9900,Mineral and Stone Processing Plant
8113.0100,"Well Drillers, Petroleum and Gas"
8113.0200,Derrickman
8113.0300,Mudman
8113.0400,Cementer
8113.0500,Well Puller
8113.0600,Scaperman
8113.0700,Gauger
8113.0800,"Well Driller, Machine (Other than"
8113.9900,Well Drillers and Borers and Related
8114.0100,Polishing Machine Operator (Mosaic)
8114.0200,Batching and Mixing Plant Operator
8114.0300,Concrete Mixer Operator
8114.0500,Cast Stone Maker
8114.0600,Lead Brush Maker (Abrasive Wheel)
8114.0700,Fettler (Brick & Tile)
8114.9900,Cement and Other Mineral Products
8121.0300,"Larry Car Driver, Furnace"
8121.2300,Shearing and Upcoiler Operator (Non -
8121.2400,Flattening Machine and Flying Shear
8121.2500,Slitting Machine Operator (Non -Ferrous
8121.2700,"Roller, Second Hand, Strip Mill (Non -Ferrous"
8121.3000,"Charger, Reveraberatory, Pulverised Coal"
8121.3100,"Melter Reveraberatory – Furnace,"
8121.3300,Slag Flusher
8121.3301,Casting or Foundry Assistant/Helper
8121.3701,Heat Treating Furnace Operator
8121.3801,Assistant Casting Technician
8121.4200,Die Casting Machine Operator
8121.4201,Pressure Die Casting (PDC) Operator
8121.4300,Casting Machine Operator (Non -Ferrous
8121.4400,Casting – Operator Helper (Non -Ferrous
8121.4500,Spun Pipe Machine Operator
8121.4600,"Core Maker, Machine"
8121.4700,"Annealer, Metal"
8121.4800,"Hardener, Metal"
8121.4900,"Temperer, Metal"
8121.5200,"Looper, Metal Drawing"
8121.5500,Seamless Pipe and Tube Drawers
8121.5600,Extrusion Press Operator
8121.5800,Metal Drawing Operatives
8121.9900,"Metal Processing Plant Operators, Other"
8122.0100,Electroplater
8122.0101,Surface Treatment Technician
8122.2000,"Enameller, Chemical"
8122.3000,Reeling Machine Operator
8122.3500,"Galvanizer/Operator – Electroplating,"
8122.5500,Metal Sprayer
8122.6000,"Sample Checker, Metal Making"
8122.6200,Shot Blaster
8122.6700,Picker
8122.6900,"Hardness Tester, Metal"
8122.7000,Speeder Machine Operator (Abrasive
8122.7100,Sizing Machine Operator (Abrasive Wheel)
8122.7200,Abrasive Coated Cloth and Papermaker
8122.7300,Skiving Machine Operator (Abrasive)
8122.7400,Belt Press Operator (Abrasive)
8122.7500,Roll Winding Machine Operator (Abrasive)
8122.7600,Sheet Cutter (Abrasive)
8122.7700,Slitting Machine Operator (Abrasive)
8122.7800,Clicker Press Operator (Abrasive)
8122.7900,Splint Feeder (Match)
8122.8000,Splint Drying Chamberman (Match)
8122.8100,Levelling Machine Attendant (Match)
8122.9900,"Metal Finishing, Plating and Coating"
8131.0100,"Crusher Operator, Chemical"
8131.0200,Miller/Mill Operator (Chemical)
8131.0300,"Pulveriser Operator, Chemical"
8131.0400,Mixing Machineman Attendant (Chemical)
8131.0500,Compounding Man (Match)
8131.0800,"Sieving Machine Attendant, Chemical"
8131.0900,Grading Machine Attendant (Abrasive)
8131.1400,Drying Chamber Attendant
8131.1500,Drying Chamber Attendant (Match
8131.1700,Size Maker (Abrasive)
8131.1800,Paste Maker
8131.2100,Ammonia Operator/Ammonia Plant
8131.2200,Heat Treater
8131.2300,Filter Press Operator
8131.2400,Filter Press Operator (Ceramics)
8131.2500,"Strainer, Liquid"
8131.2600,Box Filtration Operator
8131.2700,Hydro Extractor Operator
8131.2800,Crude Oil Treater (Oil Field)
8131.2900,Gauger (Cement)
8131.3000,Disc Operator (Abrasive)
8131.3100,Crude Oil Treater  (Petrol & Gas)
8131.3200,Brine Maker (Chemical)
8131.3501,Autoclave Operator
8131.3600,Evaporator Operator
8131.3700,Reactor Convertor Operator
8131.3800,Converter Operator (Grain Feed Mills)
8131.3900,Distiller (Chemical)
8131.4000,Continuous Machine Operator (Match Box
8131.4100,Receiver (Match)
8131.4200,Box Making Machine Operator (Match)
8131.4300,Box Filling Machine Operator (Match)
8131.4400,Friction Machine Operator (Match)
8131.4500,Box Closing Machine Operator (Match)
8131.4600,Bandroll and Labelling Machine Operator
8131.4900,"Coke Oven Operator, Controller"
8131.5600,"Charcoal Burner, Beehive Kiln (Chemical)"
8131.5800,Producer Gas Plant Operator
8131.5900,"Bale Cutter Operator, Rubber"
8131.6000,"Masticator, Rubber"
8131.6100,Straining Operator (Rubber Reclaim)
8131.6200,"Mixer, Rubber/Mill Operator"
8131.6300,"Solution and Dough Making, Operator,"
8131.6400,Synthetic Fibre Maker
8131.6500,Refining Machine Operator (Oils and
8131.6600,Hydrogenation Operator (Oil & Fats)/Oil
8131.6700,Deodorizer
8131.6800,Crystallisation Attendant
8131.7000,Tablet Machine Operator
8131.7100,Tablet Coater
8131.7200,Ampoule Machine/Plant Operator
8131.7500,M.B. Tester
8131.7600,"Optical Examiner, Ampoules"
8131.7700,Acid Plant Operator
8131.7800,Sulphur Burner
8131.8000,Acid Concentrator
8131.8100,"Acid Worker, Other"
8131.8200,"Cell Room Attendant, Chemical"
8131.8300,Gas Storage Attendant
8131.8400,Soap Machine Attendant
8131.8500,"Extraction Attendant, Chemical"
8131.8700,Laboratory Attendant
8131.8800,Agarbatti Maker
8131.8900,Pencil Maker
8131.9000,"Assembler, Marking Devices (Pen & Pencil)"
8131.9900,"Chemical Products Machine Operators,"
8132.0100,Printer Photographic
8132.0200,"Developer, Photographic"
8132.0300,"Developer, Automatic (Photofinishing)"
8132.0400,"Enlarger, Photographic"
8132.0500,"Retoucher, Photographic"
8132.0600,Photographic Dark Room Operatives
8132.0700,"Printing Machine Operator, Photographic"
8132.0800,Film Developing Machine Operator
8132.0900,Photographic Film and Papermaker
8132.1000,Linoleum Maker
8132.9900,"Photographic Products Machine Operators,"
8141.0100,Calendar Machine Operator
8141.0101,Pre- and Post -Calendering Operator
8141.0200,Cord Dipping Operator
8141.0300,Extruding Machine Operator (Rubber)
8141.0301,Feed Extruder Operator
8141.0302,Tube Extruder Operator
8141.0400,Rubber Fabric Cutting Machine Operator
8141.0500,Slitting Machine Operator (Cycle Tyre)
8141.0600,Bead Maker (Rubber Tyre)
8141.0700,Profiling Operator (Cycle Tyre)
8141.0711,Continuous Curing Operator
8141.0712,Roto Curing Operator
8141.0713,Injection Moulding Operator
8141.0714,Transfer Moulding Operator
8141.0715,Internal Mixer Operator
8141.0716,Kneader Operator
8141.0800,Finishing Operator (Rubber Tyre)
8141.0900,Sealing and Valve Fitting Operator
8141.1000,Finishing Operator (Rubber Tube)
8141.1100,Sheet Maker (Rubber)
8141.1201,Moulder (Rubber)/Compression Moulding
8141.1301,Calenderer Rubberised Fabric/Operator -
8141.1400,Hose Maker (Rubber Goods)
8141.1500,Latex Worker
8141.1600,Latex Foam Cushion Maker
8141.1701,Tyre Builder/Radial Building Operator
8141.1702,Tyre Building Operator – Commercial
8141.1703,Tyre Building Operator – Passenger Vehicles
8141.1800,Tyre Moulder
8141.1801,Tyre Moulding Operator
8141.1900,Band Builder (Tyre Building)
8141.2000,Trimmer (Tyre Building)
8141.2100,Tyre Repairer
8141.2200,"Moulder, Rubber Tube"
8141.2300,Cycle Tube Reverser
8141.2400,Rubber Stamp Maker
8141.9900,"Rubber and Rubberised Product Makers,"
8142.0100,Tablet Machine Operator
8142.0200,Laminating Press Operator (Plastic)
8142.0300,Extruding Machine Setter (Plastic)
8142.0400,Extruding Machine Operator (Plastic)
8142.0501,Injection Moulding Machine Operator
8142.0502,Moulding Operator
8142.0503,Encapsulation Operator
8142.0600,Compression Moulding Machine Operator
8142.0700,Bottle Blowing Machine Operator (Plastic)
8142.0800,Vacuum Plastic Forming Machine Operator
8142.0900,Embossing Machine Setter (Plastic)
8142.1000,Embossing Machine Operator (Plastic)
8142.1100,Printing Machine Operator (Plastic)
8142.1200,Button Maker
8142.1300,Mould Setter (Plastic)
8142.1301,Plastic Moulding Technician or Operator
8142.1400,"Moulder, Hand (Plastic)"
8142.1500,Cementer (Plastic)
8142.1600,Plastic Fabricator
8142.9900,"Plastic Products Making Operatives, Other"
8143.0100,Cardboard Box Maker
8143.0200,"Envelope Maker, Machine"
8143.0300,"Cellophane Bag Maker, Machine"
8143.0400,"Flower Maker, Paper"
8143.0500,Papier Mache Moulder
8143.9900,"Paper Product Makers, Other"
8151.0100,"Garnett Machineman, Woollen"
8151.0300,Rag Machineman (Woollen Textile)
8151.0400,Doubling Machine Operator (Textile)
8151.0500,Combing Tenter
8151.0600,"Spinner, Frame (Textile)/Ring Frame Tenter"
8151.0700,Drawing Tenter
8151.1000,Reeler Textile
8151.1100,Reed Man
8151.1200,Healdman (Textile)
8151.1300,"Reeler, Silk"
8151.1400,Yarn Tester
8151.1500,Warping Boy (Textile)/Wrapper
8151.1600,Pin Setter (Textile)
8151.1700,Roller Coverer
8151.1800,Winder Textile/Winding Operator
8151.1900,Size Mixer (Textile)
8151.2000,"Waterproofer, Textile"
8151.2100,"Weighter, Silk"
8151.2200,Fetler (Woollen Textile)
8151.9900,"Fibre Preparing, Spinning and Winding"
8152.0100,Drawing Man
8152.0200,"Doffer, Fly Frame/Speed Frame Operator"
8152.0300,Knitting Jobber
8152.0400,Card Cutter
8152.0500,Mat Shearing Operator
8152.0600,"Flat Knitter, Machine/Knitting Machine"
8152.0700,Sock Knitter/Knitting Machine Operator –
8152.0800,"Sock Knitter, Automatic Machine"
8152.0900,"Knitter, Machine/Knitting Machine"
8152.1000,"Looperman, Hosiery"
8152.1100,Warp Knitter/Knitting Machine Operator –
8152.1200,"Weaver, Lace (Machine)"
8152.1300,"Braid Maker, Machine/Braiding Machine"
8152.1400,Lace Maker (Machine)
8152.1600,Warp Tying Machineman
8152.1700,Wrapper
8152.2000,Front Sizer (Cotton Textile)
8152.2100,Back Sizer
8152.9900,"Weaving and Knitting Machine Operators,"
8153.0101,"Sewing Machine Operator, General"
8153.0102,Stitcher (Leather Goods and Garments)
8153.0103,Specialized Sewing Machine Operator
8153.0200,"Button Hole Maker, Machine"
8153.0300,Eyelet Holing Machine Operator
8153.0400,Button Stitching Machine Operator
8153.0500,"Embroider, Machine"
8153.0600,Embroidery Machine Operator (Semi -
8153.0601,Embroidery Machine Operator (Zig Zag
8153.0701,Framer – Computerised Embroidery
8153.0702,Helper – Parts Making (Leather Goods and
8153.0703,Helper – Finishing Operations (Leather
8153.9900,"Sewers and Embroiders, Other"
8154.0200,Kierman (Textile)/Package Dyeing Machine
8154.0300,"Scouringman, Woollen Yarn"
8154.0500,Washing Machineman
8154.0600,"De-Gummer, Silk"
8154.0700,"Carbonizer, Textile"
8154.0800,"Scutcherman, Bleaching"
8154.0900,Dyed - Yarn Operator (Textile)
8154.1000,Jiggerman (Cotton Textile)/Jigger Machine
8154.1100,Dye Automation Operator (Textile)/ Dyeing
8154.1200,Wool Dyer
8154.1500,Dyer Garment
8154.1700,Damping Machine Attendant
8154.1800,Calenderman (Cotton Textile)
8154.1900,Miller
8154.2000,Raising Machineman (Textile)
8154.2100,Stentering Machineman/Stentering
8154.2200,Cropper
8154.2300,Padding Machineman/Padding Mangle
8154.2400,Brushing Machineman (Textile)
8154.2500,Crabbing Machineman (Woollen Textile)
8154.2600,Sanforizing Machineman
8154.2700,Singeing Machineman/Singeing Machine
8154.9900,"Bleaching, Dyeing and Cleaning Machine"
8155.0100,"Dehairer, Machine/Dehairer Machine"
8155.0201,"Flesher, Machine/Fleshing Operator"
8155.0300,"Scudder, Machine/Scudding Machine"
8155.0400,"Hide and Skin Setter, Machine/Setting"
8155.0500,"Hide Splitter, Machine/Splitting Machine"
8155.0501,Splitting and Sammying Operator (Leather)
8155.0601,"Hide Shaver, Machine/Shaving Operator"
8155.0700,"Staker, Machine/Staking Machine Operator"
8155.0801,"Leather Buffer, Machine/Buffing Operator"
8155.0900,"Leather Glazer, Machine/Glazing Machine"
8155.1000,Rolling Machine Operator (Leather)
8155.1101,"Tanner, Rotary Drum, Continuous Process"
8155.1102,Post Tanning Machine Operator
8155.1200,Leather Measuring Machine
8155.1201,Helper – Wet Operations (Multi -Skilled)
8155.1202,Helper – Dry Operations (Finished Leather)
8155.1203,Helper – Finishing Operation(Finished
8155.9900,Fur And Leather Preparing Machine
8156.0100,Pounding Machine Operator (Footwear)
8156.0200,"Heel Breaster, Machine"
8156.0400,"Heel Builder, Machine (Footwear)/Machine"
8156.0500,Sole Rounding Machine Operator
8156.0600,"Nailer, Machine/Machine Operator, Nailing"
8156.0701,"Cutter, Machine/Cutter (Footwear)"
8156.0800,"Leather Cutter, Machine"
8156.0900,"Welt Sewer, Machine/Machine Operator,"
8156.0901,Stitching Operator (Footwear)
8156.1001,"Skiver, Machine/Skiving Operator"
8156.1401,"Laster, Machine/Lasting Operator"
8156.1500,"Sole Stitcher, Machine"
